Sales,Quantity,Discount,Profit,OrderDate,ShipDate,ShipMode,OrderID,CustomerName,Segment,ProductName,SubCategory,Category,City,States,Region,Country
169.45,5,0.0,42.3625,2014-11-16,2014-11-21,Standard Class,US-2014-147704,Steven Roelle,Home Office,"File Shuttle II and Handi-File, Black",Storage,Office Supplies,Bloomington,Indiana,Central,"United States"
12.56,2,0.0,4.0192,2015-06-19,2015-06-23,Standard Class,CA-2015-121965,Logan Haushalter,Consumer,Eldon 200 Class Desk Accessories,Furnishings,Furniture,Los Angeles,California,West,"United States"
6.48,1,0.0,3.1104,2015-06-19,2015-06-23,Standard Class,CA-2015-121965,Logan Haushalter,Consumer,Xerox 231,Paper,Office Supplies,Los Angeles,California,West,"United States"
186.69,3,0.0,87.7443,2015-06-19,2015-06-23,Standard Class,CA-2015-121965,Logan Haushalter,Consumer,Cameo Buff Policy Envelopes,Envelopes,Office Supplies,Los Angeles,California,West,"United States"
25.4,5,0.0,8.636,2016-07-04,2016-07-06,First Class,CA-2016-147137,Anna Andreadi,Consumer,"Master Caster Door Stop, Brown",Furnishings,Furniture,San Francisco,California,West,"United States"
43.96,2,0.0,20.6612,2016-07-04,2016-07-06,First Class,CA-2016-147137,Anna Andreadi,Consumer,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Envelopes,Office Supplies,San Francisco,California,West,"United States"
1279.17,5,0.15,225.735,2016-07-04,2016-07-06,First Class,CA-2016-147137,Anna Andreadi,Consumer,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Bookcases,Furniture,San Francisco,California,West,"United States"
27.92,4,0.0,0.5584,2016-07-04,2016-07-06,First Class,CA-2016-147137,Anna Andreadi,Consumer,Eldon Shelf Savers Cubes and Bins,Storage,Office Supplies,San Francisco,California,West,"United States"
129.57,2,0.2,-12.9568,2015-09-03,2015-09-08,Standard Class,US-2015-146745,Ann Steele,Home Office,Office Star - Ergonomically Designed Knee Chair,Chairs,Furniture,San Francisco,California,West,"United States"
6.37,2,0.2,2.1492,2015-09-03,2015-09-08,Standard Class,US-2015-146745,Ann Steele,Home Office,"Avery Durable Slant Ring Binders, No Labels",Binders,Office Supplies,San Francisco,California,West,"United States"
244.55,5,0.0,114.9385,2017-08-07,2017-08-12,Standard Class,CA-2017-115175,Matt Collins,Consumer,Xerox 1891,Paper,Office Supplies,San Jose,California,West,"United States"
1332.5,2,0.2,-299.8116,2017-03-13,2017-03-20,Standard Class,CA-2017-105851,Sanjit Engle,Consumer,Martin Yale Chadless Opener Electric Letter Opener,Supplies,Office Supplies,Denver,Colorado,West,"United States"
32.78,1,0.2,3.2776,2017-09-28,2017-10-01,First Class,US-2017-125717,Darrin Sayre,Home Office,Dana Halogen Swing-Arm Architect Lamp,Furnishings,Furniture,Aurora,Colorado,West,"United States"
147.18,2,0.2,-29.4368,2017-09-28,2017-10-01,First Class,US-2017-125717,Darrin Sayre,Home Office,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Storage,Office Supplies,Aurora,Colorado,West,"United States"
54.38,2,0.2,1.3596,2017-09-28,2017-10-01,First Class,US-2017-125717,Darrin Sayre,Home Office,Lenovo 17-Key USB Numeric Keypad,Accessories,Technology,Aurora,Colorado,West,"United States"
76.78,4,0.7,-58.8616,2017-09-28,2017-10-01,First Class,US-2017-125717,Darrin Sayre,Home Office,GBC DocuBind P50 Personal Binding Machine,Binders,Office Supplies,Aurora,Colorado,West,"United States"
14.35,3,0.2,5.2026,2017-09-28,2017-10-01,First Class,US-2017-125717,Darrin Sayre,Home Office,Xerox 1992,Paper,Office Supplies,Aurora,Colorado,West,"United States"
209.79,2,0.2,26.224,2017-09-28,2017-10-01,First Class,US-2017-125717,Darrin Sayre,Home Office,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Appliances,Office Supplies,Aurora,Colorado,West,"United States"
3.3,1,0.2,1.1151,2015-08-07,2015-08-11,Standard Class,CA-2015-163895,Noel Staavos,Corporate,"ACCOHIDE 3-Ring Binder, Blue, 1""",Binders,Office Supplies,Boise,Idaho,West,"United States"
16.38,9,0.0,7.371,2017-11-24,2017-12-01,Standard Class,CA-2017-168641,Kelly Andreada,Consumer,"Crayola Anti Dust Chalk, 12/Pack",Art,Office Supplies,New York City,New York,East,"United States"
167.96,2,0.0,78.9412,2017-11-24,2017-12-01,Standard Class,CA-2017-168641,Kelly Andreada,Consumer,Ames Color-File Green Diamond Border X-ray Mailers,Envelopes,Office Supplies,New York City,New York,East,"United States"
321.57,2,0.2,-16.0784,2017-11-24,2017-12-01,Standard Class,CA-2017-168641,Kelly Andreada,Consumer,O'Sullivan Plantations 2-Door Library in Landvery Oak,Bookcases,Furniture,New York City,New York,East,"United States"
12.96,2,0.0,6.2208,2017-11-24,2017-12-01,Standard Class,CA-2017-168641,Kelly Andreada,Consumer,Xerox 214,Paper,Office Supplies,New York City,New York,East,"United States"
128.06,3,0.3,-23.7822,2017-05-08,2017-05-12,Standard Class,CA-2017-156895,Don Jones,Corporate,"Global Armless Task Chair, Royal Blue",Chairs,Furniture,Philadelphia,Pennsylvania,East,"United States"
63.69,1,0.3,-15.4666,2017-09-29,2017-09-29,Same Day,CA-2017-121300,Maureen Gastineau,Home Office,"Global Wood Trimmed Manager's Task Chair, Khaki",Chairs,Furniture,Mentor,Ohio,East,"United States"
239.98,3,0.2,65.9934,2017-09-29,2017-09-29,Same Day,CA-2017-121300,Maureen Gastineau,Home Office,Logitech G700s Rechargeable Gaming Mouse,Accessories,Technology,Mentor,Ohio,East,"United States"
344.22,2,0.4,-189.321,2017-09-29,2017-09-29,Same Day,CA-2017-121300,Maureen Gastineau,Home Office,Riverside Furniture Stanwyck Manor Table Series,Tables,Furniture,Mentor,Ohio,East,"United States"
15.55,3,0.2,5.4432,2017-09-29,2017-09-29,Same Day,CA-2017-121300,Maureen Gastineau,Home Office,Xerox 227,Paper,Office Supplies,Mentor,Ohio,East,"United States"
21.25,4,0.2,7.4368,2017-09-29,2017-09-29,Same Day,CA-2017-121300,Maureen Gastineau,Home Office,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furnishings,Furniture,Mentor,Ohio,East,"United States"
8.45,2,0.2,2.64,2017-09-29,2017-09-29,Same Day,CA-2017-121300,Maureen Gastineau,Home Office,Xerox 1928,Paper,Office Supplies,Mentor,Ohio,East,"United States"
333.09,3,0.0,23.3163,2017-10-22,2017-10-22,Same Day,CA-2017-130211,Brian DeCherney,Consumer,Fellowes Recycled Storage Drawers,Storage,Office Supplies,Lawton,Oklahoma,Central,"United States"
248.98,2,0.0,54.7756,2017-10-22,2017-10-22,Same Day,CA-2017-130211,Brian DeCherney,Consumer,Bevis 36 x 72 Conference Tables,Tables,Furniture,Lawton,Oklahoma,Central,"United States"
24.9,5,0.0,11.703,2014-03-24,2014-03-28,Standard Class,CA-2014-147235,Carlos Daly,Consumer,Xerox 190,Paper,Office Supplies,New York City,New York,East,"United States"
15.26,7,0.0,5.0358,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,Stockwell Push Pins,Fasteners,Office Supplies,Los Angeles,California,West,"United States"
43.32,2,0.0,14.2956,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,Holmes 99% HEPA Air Purifier,Appliances,Office Supplies,Los Angeles,California,West,"United States"
43.58,12,0.2,15.7992,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,"Avery Durable Plastic 1"" Binders",Binders,Office Supplies,Los Angeles,California,West,"United States"
116.28,3,0.0,56.9772,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,Xerox 1892,Paper,Office Supplies,Los Angeles,California,West,"United States"
9.3,2,0.2,3.0212,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,Fellowes Black Plastic Comb Bindings,Binders,Office Supplies,Los Angeles,California,West,"United States"
19.44,3,0.0,9.3312,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,Xerox 1952,Paper,Office Supplies,Los Angeles,California,West,"United States"
314.55,3,0.0,150.984,2016-11-03,2016-11-08,Standard Class,CA-2016-109365,Xylona Preis,Consumer,Multicolor Computer Printout Paper,Paper,Office Supplies,Los Angeles,California,West,"United States"
16.27,5,0.8,-25.2185,2015-09-05,2015-09-11,Standard Class,CA-2015-162621,Cathy Armstrong,Home Office,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders,Office Supplies,Houston,Texas,Central,"United States"
69.12,9,0.2,-14.688,2015-09-05,2015-09-11,Standard Class,CA-2015-162621,Cathy Armstrong,Home Office,Stiletto Hand Letter Openers,Supplies,Office Supplies,Houston,Texas,Central,"United States"
4.47,3,0.8,-7.8225,2015-09-05,2015-09-11,Standard Class,CA-2015-162621,Cathy Armstrong,Home Office,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders,Office Supplies,Houston,Texas,Central,"United States"
418.3,3,0.2,5.2287,2017-08-14,2017-08-21,Standard Class,CA-2017-105921,Janet Martin,Consumer,Chromcraft Round Conference Tables,Tables,Furniture,Los Angeles,California,West,"United States"
659.99,2,0.4,109.998,2014-12-01,2014-12-03,Second Class,CA-2014-150798,Joe Kamberova,Consumer,Sharp 1540cs Digital Laser Copier,Copiers,Technology,Columbus,Ohio,East,"United States"
8.13,2,0.2,1.4224,2014-12-01,2014-12-03,Second Class,CA-2014-150798,Joe Kamberova,Consumer,"Master Caster Door Stop, Brown",Furnishings,Furniture,Columbus,Ohio,East,"United States"
36.29,7,0.2,12.7008,2014-12-01,2014-12-03,Second Class,CA-2014-150798,Joe Kamberova,Consumer,Xerox 214,Paper,Office Supplies,Columbus,Ohio,East,"United States"
909.72,6,0.3,-51.984,2014-12-01,2014-12-03,Second Class,CA-2014-150798,Joe Kamberova,Consumer,Hon Multipurpose Stacking Arm Chairs,Chairs,Furniture,Columbus,Ohio,East,"United States"
917.92,9,0.15,75.5937,2017-06-18,2017-06-23,Standard Class,CA-2017-112753,Craig Carreira,Consumer,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Bookcases,Furniture,Los Angeles,California,West,"United States"
38.88,6,0.0,19.0512,2017-06-18,2017-06-23,Standard Class,CA-2017-112753,Craig Carreira,Consumer,Xerox 1930,Paper,Office Supplies,Los Angeles,California,West,"United States"
631.18,4,0.7,-462.8624,2017-12-02,2017-12-09,Standard Class,CA-2017-155075,Giulietta Weimer,Consumer,GBC DocuBind 300 Electric Binding Machine,Binders,Office Supplies,Philadelphia,Pennsylvania,East,"United States"
12.96,2,0.0,6.2208,2014-11-21,2014-11-26,Standard Class,CA-2014-103401,Georgia Rosenberg,Corporate,Xerox 211,Paper,Office Supplies,San Francisco,California,West,"United States"
12.96,2,0.0,6.2208,2016-04-10,2016-04-16,Standard Class,CA-2016-124814,Filia McAdams,Corporate,Xerox 227,Paper,Office Supplies,Bakersfield,California,West,"United States"
23.2,5,0.2,8.12,2016-04-10,2016-04-16,Standard Class,CA-2016-124814,Filia McAdams,Corporate,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,Office Supplies,Bakersfield,California,West,"United States"
25.92,5,0.2,9.072,2014-06-30,2014-07-04,Standard Class,CA-2014-116757,Michael Stewart,Corporate,Xerox 225,Paper,Office Supplies,Houston,Texas,Central,"United States"
21.31,6,0.2,7.1928,2014-06-30,2014-07-04,Standard Class,CA-2014-116757,Michael Stewart,Corporate,Staples,Fasteners,Office Supplies,Houston,Texas,Central,"United States"
173.66,7,0.2,17.3656,2014-12-24,2014-12-29,Standard Class,US-2014-138247,Ben Ferrer,Home Office,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Phones,Technology,Los Angeles,California,West,"United States"
361.96,2,0.0,101.3488,2014-12-24,2014-12-29,Standard Class,US-2014-138247,Ben Ferrer,Home Office,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,Office Supplies,Los Angeles,California,West,"United States"
62.85,3,0.0,13.1985,2014-12-24,2014-12-29,Standard Class,US-2014-138247,Ben Ferrer,Home Office,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Accessories,Technology,Los Angeles,California,West,"United States"
818.38,3,0.2,51.1485,2014-12-24,2014-12-29,Standard Class,US-2014-138247,Ben Ferrer,Home Office,Cisco Unified IP Phone 7945G VoIP phone,Phones,Technology,Los Angeles,California,West,"United States"
20.34,1,0.0,0.2034,2014-12-24,2014-12-29,Standard Class,US-2014-138247,Ben Ferrer,Home Office,Tennsco Commercial Shelving,Storage,Office Supplies,Los Angeles,California,West,"United States"
23.99,1,0.0,5.5177,2014-12-24,2014-12-29,Standard Class,US-2014-138247,Ben Ferrer,Home Office,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furnishings,Furniture,Los Angeles,California,West,"United States"
171.29,3,0.2,-6.4233,2017-05-23,2017-05-29,Standard Class,CA-2017-167003,Vivek Sundaresam,Consumer,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,Furniture,Los Angeles,California,West,"United States"
37.3,2,0.0,17.158,2016-11-10,2016-11-14,Standard Class,CA-2016-119935,Kalyca Meade,Corporate,3M Polarizing Light Filter Sleeves,Furnishings,Furniture,Springfield,Missouri,Central,"United States"
81.96,2,0.0,39.3408,2016-11-10,2016-11-14,Standard Class,CA-2016-119935,Kalyca Meade,Corporate,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders,Office Supplies,Springfield,Missouri,Central,"United States"
54.79,6,0.7,-40.1808,2016-10-02,2016-10-03,First Class,CA-2016-118969,Liz Preis,Consumer,"Premier Elliptical Ring Binder, Black",Binders,Office Supplies,Phoenix,Arizona,West,"United States"
10.78,1,0.2,0.8088,2016-09-06,2016-09-08,First Class,CA-2016-145240,Bruce Geld,Consumer,"Tenex Personal Project File with Scoop Front Design, Black",Storage,Office Supplies,Houston,Texas,Central,"United States"
290.98,1,0.0,75.6548,2016-10-27,2016-11-01,Second Class,CA-2016-120873,Ben Wallace,Consumer,Global Executive Mid-Back Manager's Chair,Chairs,Furniture,Hampton,Virginia,South,"United States"
36.44,4,0.0,12.0252,2017-10-22,2017-10-26,Standard Class,US-2017-111920,Paul Stevenson,Home Office,Dixon Ticonderoga Core-Lock Colored Pencils,Art,Office Supplies,Tulsa,Oklahoma,Central,"United States"
21.4,5,0.0,10.058,2016-09-15,2016-09-20,Standard Class,US-2016-128678,Rob Beeghly,Consumer,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Paper,Office Supplies,Seattle,Washington,West,"United States"
48.66,7,0.2,15.8158,2016-09-15,2016-09-20,Standard Class,US-2016-128678,Rob Beeghly,Consumer,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Binders,Office Supplies,Seattle,Washington,West,"United States"
16.56,4,0.0,6.9552,2016-09-25,2016-10-01,Standard Class,CA-2016-101385,Julia West,Consumer,BIC Brite Liner Highlighters,Art,Office Supplies,San Francisco,California,West,"United States"
1347.52,8,0.2,84.22,2017-06-10,2017-06-14,Standard Class,CA-2017-107167,Neil Ducich,Corporate,"24 Capacity Maxi Data Binder Racks, Pearl",Storage,Office Supplies,Jacksonville,Florida,South,"United States"
62.31,3,0.0,22.4316,2014-02-20,2014-02-26,Standard Class,CA-2014-109491,Linda Cazamias,Corporate,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Accessories,Technology,Richmond,Indiana,Central,"United States"
20.32,4,0.0,6.9088,2014-02-20,2014-02-26,Standard Class,CA-2014-109491,Linda Cazamias,Corporate,"Master Caster Door Stop, Brown",Furnishings,Furniture,Richmond,Indiana,Central,"United States"
9.43,3,0.2,3.0654,2017-02-20,2017-02-25,Second Class,CA-2017-105445,Bart Pistole,Corporate,Staples,Fasteners,Office Supplies,Louisville,Colorado,West,"United States"
34.86,7,0.0,16.0356,2014-11-02,2014-11-06,Standard Class,CA-2014-107454,Roger Demir,Consumer,Avery 499,Labels,Office Supplies,New York City,New York,East,"United States"
89.34,6,0.0,24.1218,2014-11-02,2014-11-06,Standard Class,CA-2014-107454,Roger Demir,Consumer,Tensor Computer Mounted Lamp,Furnishings,Furniture,New York City,New York,East,"United States"
269.98,2,0.0,67.495,2017-07-17,2017-07-23,Standard Class,US-2017-105046,Bill Eplett,Home Office,Avaya 5420 Digital phone,Phones,Technology,Rome,New York,East,"United States"
99.9,5,0.0,47.952,2017-07-17,2017-07-23,Standard Class,US-2017-105046,Bill Eplett,Home Office,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,Office Supplies,Rome,New York,East,"United States"
39.08,4,0.0,14.4596,2017-07-17,2017-07-23,Standard Class,US-2017-105046,Bill Eplett,Home Office,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furnishings,Furniture,Rome,New York,East,"United States"
116.83,4,0.2,33.5892,2017-09-08,2017-09-10,Second Class,CA-2017-152856,Roland Schwarz,Corporate,Memorex Micro Travel Drive 32 GB,Accessories,Technology,Marion,Ohio,East,"United States"
2.3,2,0.8,-3.9032,2016-11-14,2016-11-18,Standard Class,CA-2016-134691,Kelly Collister,Consumer,Binder Posts,Binders,Office Supplies,Houston,Texas,Central,"United States"
408.01,2,0.1,72.5344,2016-11-14,2016-11-17,First Class,CA-2016-118759,Maria Bertelson,Consumer,Hon GuestStacker Chair,Chairs,Furniture,New York City,New York,East,"United States"
40.44,3,0.0,10.5144,2016-11-14,2016-11-17,First Class,CA-2016-118759,Maria Bertelson,Consumer,"Tenex Personal Project File with Scoop Front Design, Black",Storage,Office Supplies,New York City,New York,East,"United States"
122.35,3,0.2,13.7646,2014-10-10,2014-10-10,Same Day,CA-2014-140403,Tanja Norvell,Home Office,"Global Deluxe Stacking Chair, Gray",Chairs,Furniture,Manteca,California,West,"United States"
15.28,2,0.0,7.4872,2014-10-10,2014-10-10,Same Day,CA-2014-140403,Tanja Norvell,Home Office,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes,Office Supplies,Manteca,California,West,"United States"
11.96,2,0.0,5.8604,2015-03-19,2015-03-26,Standard Class,CA-2015-163104,Mike Caudle,Corporate,Xerox 1974,Paper,Office Supplies,Los Angeles,California,West,"United States"
15.84,3,0.0,4.9104,2017-07-08,2017-07-12,Standard Class,CA-2017-138464,Vicky Freymann,Home Office,"Master Big Foot Doorstop, Beige",Furnishings,Furniture,Seattle,Washington,West,"United States"
86.38,3,0.2,30.2316,2017-07-08,2017-07-12,Standard Class,CA-2017-138464,Vicky Freymann,Home Office,GBC VeloBinder Manual Binding System,Binders,Office Supplies,Seattle,Washington,West,"United States"
18.24,3,0.0,6.2016,2017-07-08,2017-07-12,Standard Class,CA-2017-138464,Vicky Freymann,Home Office,Zebra Zazzle Fluorescent Highlighters,Art,Office Supplies,Seattle,Washington,West,"United States"
13.12,4,0.0,4.3296,2017-07-08,2017-07-12,Standard Class,CA-2017-138464,Vicky Freymann,Home Office,Crayola Colored Pencils,Art,Office Supplies,Seattle,Washington,West,"United States"
105.98,2,0.0,1.0598,2015-02-27,2015-03-02,Standard Class,CA-2015-104129,Erin Smith,Corporate,i.Sound Portable Power - 8000 mAh,Phones,Technology,Providence,Rhode Island,East,"United States"
493.92,7,0.3,-28.224,2015-02-27,2015-03-02,Standard Class,CA-2015-104129,Erin Smith,Corporate,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Tables,Furniture,Providence,Rhode Island,East,"United States"
5.94,7,0.8,-8.904,2017-06-16,2017-06-21,Standard Class,US-2017-132206,Michael Kennedy,Corporate,Storex DuraTech Recycled Plastic Frosted Binders,Binders,Office Supplies,Chicago,Illinois,Central,"United States"
325.86,2,0.0,149.8956,2017-03-30,2017-03-31,First Class,CA-2017-113474,Tony Molinari,Consumer,Multimedia Mailers,Envelopes,Office Supplies,Oklahoma City,Oklahoma,Central,"United States"
